ts,price_binance,funding_binance,price_okx,funding_okx,price_bitget,funding_bitget,price_gate,funding_gate,price_mexc,funding_mexc,price_htx,funding_htx,price_kucoin,funding_kucoin,price_bingx,funding_bingx,price_hyperliquid,funding_hyperliquid,price_coinbase,funding_coinbase
2026-05-22 16:00,76757.66,0.0000289100,76765.10,0.0000784947,76772.10,0.0001000000,76771.70,0.0000830000,76756.50,0.0000280000,76815.90,0.0001000000,76801.00,0.0000550000,76764.60,0.0001000000,76770.00,0.0000839792,76724.70,0.0000360000
2026-05-23 00:00,75507.40,0.0000178300,75508.70,0.0000228466,75513.80,0.0000250000,75513.30,0.0000760000,75507.50,0.0000170000,75569.10,0.0001000000,75541.50,0.0000910000,75504.90,0.0000410000,75500.00,0.0000613802,75475.00,0.0000710000
2026-05-23 08:00,74573.20,0.0000102500,74576.30,0.0000388651,74563.00,0.0000590000,74580.80,0.0000760000,74573.20,0.0000110000,74626.10,0.0001000000,74599.10,0.0000650000,74573.10,0.0000620000,74569.00,0.0000069740,74547.60,0.0000920000
2026-05-23 16:00,75490.25,0.0000744100,75482.70,0.0000040289,75478.00,-0.0000630000,75475.90,0.0000050000,75486.40,0.0000740000,75524.20,0.0001000000,75518.10,0.0000280000,75485.00,0.0000750000,75478.00,-0.0000661197,75460.20,0.0001110000
2026-05-24 00:00,76716.21,0.0000904400,76709.20,0.0000646006,76701.40,-0.0001020000,76703.10,-0.0000720000,76715.20,0.0000900000,76724.80,0.0001000000,76737.10,-0.0000050000,76713.50,-0.0001020000,76711.00,-0.0000143224,76646.70,0.0000680000
2026-05-24 08:00,76771.40,0.0000629000,76770.10,0.0000594269,76761.20,-0.0000900000,76770.00,-0.0000330000,76771.60,0.0000620000,76781.40,0.0001000000,76798.80,-0.0000410000,76771.10,-0.0000910000,76760.00,-0.0000103798,76702.10,-0.0000700000
2026-05-24 16:00,76343.80,0.0000626500,76340.40,0.0000437885,76342.90,0.0000140000,76344.40,0.0000280000,76343.70,0.0000620000,76366.10,0.0001000000,76370.10,-0.0000510000,76340.70,0.0000060000,76317.00,-0.0000877228,76275.10,-0.0000710000
2026-05-25 00:00,77023.70,0.0000654900,77030.00,0.0000232889,77030.00,0.0000170000,77028.90,0.0000390000,77031.10,0.0000660000,77055.60,0.0001000000,77054.40,0.0000270000,77024.20,0.0000090000,77015.00,-0.0000682434,76979.90,-0.0000140000
2026-05-25 08:00,77376.90,0.0000352700,77375.00,-0.0000101054,77362.30,-0.0000940000,77368.00,-0.0000240000,77374.90,0.0000330000,77371.30,0.0001000000,77400.00,-0.0000230000,77373.10,-0.0000960000,77365.00,-0.0000935396,77322.30,0.0000270000
2026-05-25 16:00,77587.30,0.0000142600,77591.60,0.0000059773,77585.10,-0.0000830000,77581.00,-0.0000370000,77587.40,0.0000130000,77598.40,0.0001000000,77620.10,-0.0000250000,77593.90,-0.0000840000,77589.00,-0.0000304715,77559.90,0.0000250000
2026-05-26 00:00,77281.71,0.0000805800,77283.40,0.0000524314,77280.10,-0.0000420000,77288.20,0.0000280000,77281.50,0.0000810000,77299.50,0.0001000000,77316.60,0.0000080000,77282.80,-0.0000430000,77281.00,-0.0000381206,77255.60,0.0000140000
2026-05-26 08:00,76689.53,0.0000385200,76684.00,0.0000201048,76683.30,0.0000130000,76683.40,0.0000410000,76685.00,0.0000380000,76715.30,0.0001000000,76715.60,0.0000020000,76689.80,-0.0000080000,76671.00,-0.0000941733,76633.20,0.0000240000
2026-05-26 16:00,76484.29,0.0000577600,76474.50,0.0000624817,76475.40,0.0000620000,76480.80,0.0000510000,76478.20,0.0000560000,76463.80,-0.0000152919,76504.80,-0.0000120000,76479.80,0.0000040000,76482.00,-0.0000263966,76416.60,0.0000230000
2026-05-27 00:00,75901.40,0.0001000000,75898.20,0.0000538321,75897.80,0.0000790000,75902.80,0.0000900000,75900.60,0.0001000000,75925.50,0.0001000000,75927.40,0.0000610000,75898.20,0.0000080000,75895.00,-0.0000016062,75839.40,0.0000230000
2026-05-27 08:00,75940.84,0.0000894800,75921.30,0.0000201365,75932.30,0.0000290000,75926.20,0.0000390000,75935.00,0.0000900000,75948.20,0.0001000000,75965.90,0.0000110000,75933.40,0.0000910000,75927.00,-0.0000499359,75851.70,0.0000320000
2026-05-27 16:00,75300.00,0.0000991400,75297.00,0.0001000000,75296.80,0.0000970000,75300.90,0.0001000000,75298.90,0.0000980000,75358.40,0.0001000000,75326.10,0.0000520000,75297.80,0.0001000000,75300.00,-0.0000065074,75225.10,0.0000250000
2026-05-28 00:00,74418.00,0.0001000000,74414.00,0.0000973472,74420.00,0.0001000000,74420.00,0.0001000000,74418.00,0.0001000000,74518.80,0.0001252086,74443.30,0.0000270000,74415.10,0.0001000000,74420.00,0.0000537426,74358.10,0.0001470000
2026-05-28 08:00,73467.37,0.0000501100,73457.40,0.0000901432,73460.10,0.0000970000,73461.80,0.0001000000,73462.40,0.0000500000,73511.40,0.0001517975,73490.70,0.0000910000,73460.00,0.0000990000,73462.00,0.0000392333,73397.20,0.0001570000
2026-05-28 16:00,72906.82,0.0001000000,72898.30,0.0001000000,72902.30,0.0000910000,72903.50,0.0000970000,72899.00,0.0001000000,72985.80,0.0001000000,72934.40,0.0000790000,72903.30,0.0001000000,72925.00,0.0000845726,72825.10,0.0001310000
2026-05-29 00:00,73591.40,0.0001000000,73586.10,0.0000822614,73590.10,0.0000200000,73587.70,0.0000500000,73591.50,0.0001000000,73666.80,0.0001000000,73630.00,0.0001160000,73593.30,0.0001000000,73588.00,0.0001000000,73542.90,0.0001200000
2026-05-29 08:00,73488.10,0.0000539100,73480.10,0.0000690250,73485.80,0.0000100000,73488.30,0.0000420000,73485.90,0.0000550000,73564.10,0.0001000000,73525.10,0.0001250000,73484.50,0.0000710000,73493.00,0.0000806648,73440.90,0.0000970000
2026-05-29 16:00,73779.04,0.0000670200,73764.70,0.0000504528,73768.00,0.0000550000,73766.70,0.0000390000,73778.00,0.0000660000,73862.00,0.0001000000,73807.40,0.0000830000,73773.60,0.0000660000,73777.00,0.0000466778,73710.00,0.0000810000
2026-05-30 00:00,73428.20,0.0000346400,73431.40,0.0000276952,73436.50,0.0000820000,73431.80,0.0000350000,73427.80,0.0000350000,73515.50,0.0001000000,73463.40,0.0000400000,73432.80,0.0000820000,73432.00,0.0000407688,73374.40,0.0000420000
2026-05-30 08:00,73516.24,0.0000473200,73519.70,0.0000272923,73514.00,0.0000520000,73514.90,0.0000280000,73515.00,0.0000470000,73581.30,0.0001000000,73547.00,0.0000760000,73516.60,0.0000520000,73512.00,0.0000405465,73465.20,0.0000440000
2026-05-30 16:00,73892.80,0.0000621400,73889.70,0.0000136134,73885.00,-0.0000240000,73881.00,-0.0000110000,73887.90,0.0000620000,73934.00,0.0001000000,73913.10,0.0000850000,73892.90,0.0000620000,73886.00,0.0000805655,73835.00,0.0000520000
2026-05-31 00:00,73856.90,0.0000443200,73850.10,-0.0000026552,73849.90,-0.0000400000,73843.00,-0.0000120000,73856.90,0.0000430000,73913.20,0.0001000000,73879.60,-0.0000160000,73848.40,0.0000740000,73853.00,0.0000354426,73796.40,0.0000760000
2026-05-31 08:00,73833.30,0.0000566300,73829.90,-0.0000014935,73830.30,-0.0000340000,73832.30,-0.0000050000,73833.30,0.0000560000,73904.50,0.0001000000,73867.80,-0.0000160000,73835.60,0.0000570000,73843.00,0.0000819251,73778.90,0.0000360000
2026-05-31 16:00,73613.40,0.0000598800,73622.60,0.0000219344,73633.40,0.0000810000,73623.90,0.0000670000,73613.50,0.0000600000,73694.70,0.0001000000,73650.10,0.0001030000,73619.10,0.0000800000,73632.00,0.0000878914,73559.70,0.0000450000
2026-06-01 00:00,73653.57,0.0000570300,73649.20,0.0000466944,73643.80,0.0000890000,73648.80,0.0000810000,73653.20,0.0000560000,73746.00,0.0001000000,73679.90,0.0001120000,73650.20,0.0000910000,73658.00,0.0001000000,73587.90,0.0000540000
2026-06-01 08:00,72779.01,0.0000443800,72777.00,0.0000236647,72785.30,0.0001000000,72776.80,0.0000830000,72776.10,0.0000440000,72882.00,0.0001040569,72812.10,0.0000770000,72778.90,0.0001000000,72793.00,0.0001000000,72717.10,0.0000430000
2026-06-01 16:00,71103.49,0.0001000000,71107.90,0.0001000000,71128.50,0.0001000000,71124.10,0.0001000000,71099.40,0.0001000000,71205.80,0.0002897151,71141.20,0.0001490000,71106.90,0.0001000000,71129.00,0.0001000000,71020.10,0.0000510000
2026-06-02 00:00,71391.50,0.0001000000,71389.70,0.0001000000,71398.40,0.0001000000,71408.80,0.0001000000,71391.60,0.0001000000,71496.90,0.0001221518,71419.90,0.0001120000,71387.80,0.0001000000,71411.00,0.0001000000,71337.70,0.0000470000
2026-06-02 08:00,70082.60,0.0000599000,70086.90,0.0001000000,70095.90,0.0001000000,70092.90,0.0001000000,70079.50,0.0000610000,70170.90,0.0001000000,70111.80,0.0001070000,70088.20,0.0001000000,70096.00,0.0001000000,70021.80,0.0000490000
2026-06-02 16:00,67276.05,0.0000834500,67281.10,0.0001000000,67269.90,0.0001000000,67277.00,0.0001000000,67274.00,0.0000830000,67378.40,0.0001459411,67297.30,0.0000760000,67276.80,0.0001000000,67288.00,0.0001000000,67193.70,0.0000530000
2026-06-03 00:00,66731.44,0.0000716500,66722.70,0.0000865679,66725.60,0.0000740000,66724.10,0.0000770000,66730.00,0.0000720000,66801.40,0.0001000000,66756.50,0.0000650000,66725.80,0.0000870000,66732.00,0.0000940896,66669.20,0.0000280000
2026-06-03 08:00,67191.50,0.0000522900,67185.60,0.0000278658,67187.70,0.0000120000,67183.80,0.0000380000,67188.10,0.0000520000,67166.40,-0.0000374446,67216.40,0.0000240000,67188.50,0.0000550000,67193.00,0.0000347567,67129.90,0.0000290000
2026-06-03 16:00,66044.30,0.0001000000,66057.60,0.0001000000,66050.60,0.0001000000,66052.40,0.0001000000,66040.40,0.0001000000,66054.30,-0.0000351765,66072.30,0.0000990000,66050.20,0.0001000000,66054.00,0.0000824024,65987.90,0.0000270000
2026-06-04 00:00,64117.60,0.0000270500,64117.20,0.0000987114,64118.60,0.0000810000,64114.90,0.0000540000,64117.70,0.0000270000,64114.60,-0.0000694102,64140.00,0.0000950000,64114.70,0.0000990000,64118.00,0.0001000000,64057.70,0.0000490000
2026-06-04 08:00,63569.71,0.0000151900,63564.80,0.0000209870,63566.70,-0.0000450000,63565.10,-0.0000320000,63561.70,0.0000160000,63575.10,-0.0000877954,63588.80,-0.0000010000,63571.20,0.0000330000,63565.00,0.0000541485,63529.20,0.0000890000
2026-06-04 16:00,63866.28,-0.0000107700,63863.90,0.0000015995,63862.90,0.0000240000,63865.80,0.0000190000,63863.70,-0.0000120000,63855.60,-0.0001328547,63890.20,-0.0000050000,63866.40,0.0000220000,63861.00,0.0000193458,63841.80,0.0000260000
2026-06-05 00:00,63855.89,0.0000131500,63847.70,0.0000366527,63853.20,0.0000210000,63845.90,0.0000670000,63853.40,0.0000120000,63829.40,-0.0000895703,63878.70,0.0000020000,63854.10,0.0000370000,63854.00,0.0000599608,63810.10,0.0000350000
2026-06-05 08:00,63081.00,-0.0000143100,63067.30,0.0000206006,63069.90,0.0000370000,63074.40,0.0000150000,63075.50,-0.0000140000,63079.40,0.0000453747,63105.30,0.0000390000,63076.30,0.0000400000,63091.00,0.0000461436,63055.90,0.0000070000
2026-06-05 16:00,60416.49,-0.0000086300,60394.40,-0.0000495881,60405.30,0.0000310000,60391.90,0.0000220000,60406.10,-0.0000080000,60433.90,0.0001000000,60417.10,0.0000280000,60414.30,0.0000310000,60406.00,0.0000444378,60385.00,-0.0000010000
2026-06-06 00:00,61029.57,-0.0000123400,61025.10,-0.0000251354,61031.90,0.0000030000,61023.80,-0.0000100000,61021.90,-0.0000120000,61036.10,-0.0000479822,61052.80,0.0000280000,61024.10,0.0000300000,61033.00,0.0000747022,61034.70,-0.0000060000
2026-06-06 08:00,60975.10,0.0000267500,60971.50,-0.0000337978,60969.10,-0.0000250000,60970.40,-0.0000110000,60973.90,0.0000260000,60964.50,0.0000071341,60995.50,0.0000030000,60973.50,0.0000390000,60976.00,0.0000886427,60971.70,-0.0000160000
2026-06-06 16:00,60754.10,-0.0000051100,60750.10,0.0000052962,60749.80,-0.0000360000,60746.90,-0.0000130000,60754.10,-0.0000050000,60779.10,0.0001000000,60769.90,-0.0000110000,60752.50,0.0000050000,60751.00,0.0000041168,60754.00,-0.0000110000
2026-06-07 00:00,60851.77,-0.0000282800,60849.30,-0.0000127073,60851.50,0.0000180000,60846.90,-0.0000140000,60849.80,-0.0000260000,60852.20,0.0001000000,60874.00,-0.0000370000,60852.90,0.0000190000,60860.00,0.0000543031,60858.60,-0.0000020000
2026-06-07 08:00,62368.06,0.0000040700,62372.00,-0.0000781048,62360.00,-0.0000690000,62363.60,-0.0000850000,62365.90,0.0000040000,62361.40,-0.0001160949,62397.50,0.0000140000,62368.30,0.0000040000,62384.00,0.0000919983,62375.50,-0.0000070000
2026-06-07 16:00,62071.60,0.0000274200,62065.00,0.0000290589,62069.90,0.0000380000,62063.80,0.0000030000,62070.60,0.0000260000,62063.80,0.0001000000,62090.00,0.0000490000,62069.10,0.0000380000,62072.00,0.0001000000,62074.30,-0.0000060000
2026-06-08 00:00,63302.74,0.0000353300,63308.00,0.0000551876,63303.00,0.0000210000,63298.30,0.0000200000,63297.80,0.0000340000,63278.00,0.0001000000,63330.90,0.0000160000,63303.10,0.0000540000,63309.00,0.0000902907,63303.90,-0.0000070000
2026-06-08 08:00,63259.90,0.0000345400,63254.50,0.0000424551,63256.30,0.0000230000,63249.30,0.0000190000,63257.70,0.0000340000,63241.80,-0.0000590797,63272.80,0.0000250000,63258.80,0.0000440000,63261.00,0.0000740967,63241.60,0.0000070000
2026-06-08 16:00,63745.30,0.0000012200,63744.10,-0.0000755487,63750.00,-0.0000280000,63745.50,-0.0000560000,63745.40,0.0000010000,63741.70,-0.0000557350,63774.00,-0.0000030000,63744.90,0.0000360000,63755.00,0.0000901732,63740.10,-0.0000050000
2026-06-09 00:00,63058.00,-0.0000156500,63061.80,-0.0000125192,63058.80,0.0000370000,63057.50,0.0000160000,63057.90,-0.0000150000,63050.80,-0.0000068739,63065.10,0.0000420000,63058.90,0.0000370000,63058.00,0.0000822715,63067.90,0.0000130000
2026-06-09 08:00,63170.80,0.0000304100,63169.40,-0.0000077000,63167.80,0.0000120000,63175.00,-0.0000010000,63170.50,0.0000300000,63163.20,-0.0000090728,63190.00,0.0000240000,63168.80,0.0000370000,63177.00,0.0000736485,63164.00,0.0000090000
2026-06-09 16:00,61113.79,0.0000060600,61102.80,0.0000363504,61106.60,0.0000560000,61104.40,0.0000660000,61105.10,0.0000050000,61125.90,0.0001000000,61130.10,0.0000410000,61110.40,0.0000560000,61110.00,0.0000955142,61085.20,0.0000030000
2026-06-10 00:00,61695.29,0.0000036500,61698.20,0.0000476144,61695.30,-0.0000130000,61696.90,0.0000220000,61694.90,0.0000040000,61685.10,0.0000293341,61725.40,0.0000430000,61699.00,0.0000480000,61699.00,0.0000614602,61691.90,0.0000230000
2026-06-10 08:00,61655.56,-0.0000338500,61654.90,-0.0000159317,61649.50,-0.0000420000,61651.70,-0.0000290000,61653.70,-0.0000330000,61641.90,-0.0000607870,61680.40,-0.0000310000,61655.60,-0.0000080000,61650.00,0.0000032448,61639.40,0.0000010000
2026-06-10 16:00,62604.70,0.0000254200,62598.80,-0.0000087787,62597.70,-0.0000120000,62605.20,-0.0000300000,62602.10,0.0000250000,62606.50,0.0000278368,62636.30,0.0000160000,62606.30,0.0000370000,62609.00,0.0000514980,62586.90,0.0000120000
2026-06-11 00:00,61485.42,-0.0000081100,61475.30,-0.0000434626,61483.30,0.0000310000,61485.50,0.0000170000,61481.40,-0.0000090000,61488.30,0.0000201842,61507.30,-0.0000010000,61480.20,0.0000310000,61484.00,0.0000742240,61455.10,0.0000150000
2026-06-11 08:00,62694.45,0.0000252500,62683.60,-0.0000603239,62682.90,-0.0000680000,62685.70,-0.0000400000,62692.50,0.0000240000,62690.60,0.0000883620,62710.00,-0.0000150000,62689.40,0.0000960000,62690.00,0.0000458764,62652.10,0.0000330000
2026-06-11 16:00,62721.20,0.0000273600,62724.00,-0.0000239606,62727.30,-0.0000450000,62729.40,-0.0000030000,62724.00,0.0000270000,62722.80,0.0000025431,62749.40,-0.0000230000,62723.90,0.0000640000,62717.00,0.0000215046,62695.20,0.0000300000
2026-06-12 00:00,63598.00,-0.0000130300,63597.00,-0.0000049527,63599.70,-0.0000300000,63599.20,0.0000110000,63595.70,-0.0000130000,63590.70,-0.0000535445,63625.70,-0.0000090000,63598.90,0.0000850000,63621.00,0.0000697213,63568.20,0.0000170000
2026-06-12 08:00,63066.40,0.0000244600,63063.00,0.0000133816,63070.20,0.0000020000,63068.60,0.0000540000,63066.50,0.0000240000,63078.80,0.0001000000,63104.30,0.0000180000,63066.30,0.0000270000,63064.00,0.0000719433,63015.90,0.0000070000
2026-06-12 16:00,63557.10,0.0000084000,63564.20,-0.0000223589,63561.80,-0.0000220000,63562.40,0.0000350000,63558.50,0.0000100000,63576.70,-0.0000158295,63598.00,-0.0000350000,63570.90,0.0000520000,63570.00,0.0000289924,63541.50,-0.0000050000
2026-06-13 00:00,63546.90,0.0000535700,63541.90,0.0000091149,63552.60,0.0000780000,63547.30,0.0000800000,63547.00,0.0000530000,63556.40,0.0001000000,63576.50,0.0000580000,63546.40,0.0000780000,63560.00,0.0001000000,63545.10,-0.0000320000
2026-06-13 08:00,63823.90,0.0000006000,63812.60,0.0000086943,63816.60,0.0000440000,63813.90,0.0000180000,63821.40,0.0000000000,63805.40,0.0000028005,63842.30,0.0000400000,63818.90,0.0000450000,63829.00,0.0001000000,63807.00,0.0000150000
2026-06-13 16:00,64265.10,0.0000093800,64262.50,-0.0000639575,64258.30,-0.0000780000,64258.70,-0.0000690000,64265.00,0.0000090000,64264.00,-0.0000503399,64296.20,-0.0000090000,64263.60,0.0000140000,64289.00,0.0000986048,64241.80,-0.0000070000
2026-06-14 00:00,64418.20,-0.0000451000,64417.20,-0.0000312940,64415.40,-0.0000480000,64419.90,-0.0000410000,64418.20,-0.0000450000,64426.10,0.0000666682,64445.90,-0.0000190000,64417.50,0.0000070000,64427.00,0.0001000000,64424.90,-0.0000170000
2026-06-14 08:00,64392.71,-0.0000465700,64402.60,-0.0000338985,64399.40,-0.0000110000,64404.80,0.0000050000,64392.40,-0.0000460000,64409.50,0.0000886711,64425.80,-0.0000020000,64400.30,0.0000050000,64409.00,0.0000969642,64405.00,-0.0000020000
2026-06-14 16:00,63995.20,-0.0000326500,63984.90,-0.0000759113,63991.40,0.0000050000,63988.90,0.0000090000,63995.20,-0.0000320000,64006.10,-0.0000307109,64012.60,-0.0000050000,63992.60,0.0000140000,63997.00,0.0000898931,63995.00,0.0000310000
2026-06-15 00:00,65709.80,0.0000280800,65697.80,-0.0000583460,65702.30,0.0000190000,65701.40,-0.0000080000,65704.80,0.0000280000,65704.20,-0.0000681312,65727.80,0.0000180000,65707.90,-0.0000570000,65719.00,0.0000913956,65700.00,0.0000390000
2026-06-15 08:00,65642.40,0.0000062100,65648.50,-0.0000689248,65643.80,-0.0000420000,65646.60,-0.0000600000,65642.30,0.0000060000,65634.90,-0.0000362239,65660.00,-0.0000650000,65643.60,-0.0000720000,65647.00,0.0000920437,65632.30,-0.0000050000
2026-06-15 16:00,67247.21,-0.0000607900,67252.70,-0.0000739036,67245.50,-0.0001250000,67246.80,-0.0000660000,67248.50,-0.0000600000,67257.00,-0.0000634034,67277.00,-0.0000780000,67243.60,-0.0001250000,67250.00,0.0000848678,67239.80,-0.0000210000
2026-06-16 00:00,66286.21,-0.0000042800,66292.70,-0.0000130999,66286.20,-0.0000480000,66289.50,0.0000210000,66285.90,-0.0000030000,66298.00,-0.0000009133,66300.50,-0.0001780000,66289.50,-0.0000490000,66293.00,0.0000222802,66262.90,-0.0000520000
2026-06-16 08:00,66341.80,-0.0000111000,66333.60,-0.0000592277,66341.50,0.0000150000,66336.50,-0.0000060000,66341.80,-0.0000110000,66334.50,-0.0000751429,66363.30,-0.0001590000,66339.50,0.0000150000,66343.00,0.0000161103,66348.80,-0.0000090000
2026-06-16 16:00,65841.90,0.0000024600,65834.80,-0.0000108643,65834.50,0.0000220000,65835.20,0.0000610000,65841.90,0.0000020000,65851.20,-0.0000760155,65866.70,-0.0000170000,65844.10,-0.0000110000,65851.00,0.0000748591,65823.00,0.0000450000
2026-06-17 00:00,65645.03,0.0000195700,65648.70,0.0000359943,65640.00,0.0000020000,65645.50,0.0000560000,65644.80,0.0000190000,65646.40,-0.0000097954,65670.70,0.0000440000,65644.40,0.0000550000,65640.00,0.0000828965,65620.70,0.0000370000
2026-06-17 08:00,65507.06,-0.0000668500,65505.00,-0.0000248951,65507.20,0.0000020000,65500.80,0.0000150000,65503.90,-0.0000670000,65519.10,-0.0000736267,65527.90,-0.0000320000,65504.70,0.0000180000,65512.00,0.0000665707,65468.20,0.0000120000
2026-06-17 16:00,65714.69,-0.0000258200,65719.90,-0.0000342402,65709.10,0.0000090000,65712.60,0.0000270000,65712.60,-0.0000250000,65710.80,-0.0001437529,65738.40,-0.0000040000,65715.50,0.0000110000,65730.00,0.0000905446,65691.80,-0.0000130000
2026-06-18 00:00,64476.94,0.0000263600,64471.30,0.0000049965,64476.00,0.0000760000,64475.00,0.0000370000,64477.40,0.0000260000,64477.60,-0.0000304340,64504.00,-0.0000130000,64474.10,0.0000770000,64470.00,0.0000172324,64442.60,-0.0000090000
2026-06-18 08:00,64472.46,0.0000189600,64474.10,0.0000271213,64472.70,0.0000690000,64470.30,0.0000470000,64470.30,0.0000190000,64467.40,-0.0000325213,64501.40,0.0000380000,64470.70,0.0000700000,64476.00,-0.0000315611,64436.00,-0.0000140000
2026-06-18 16:00,62339.40,0.0000087200,62332.20,0.0000356519,62340.70,0.0000440000,62334.50,0.0000540000,62341.70,0.0000090000,62323.80,-0.0000125502,62359.50,-0.0000060000,62333.20,0.0000440000,62338.00,-0.0000172363,62283.10,-0.0000050000
2026-06-19 00:00,62924.10,0.0000603900,62920.80,0.0000013446,62920.00,-0.0000150000,62922.20,0.0000220000,62924.10,0.0000600000,62932.10,-0.0000802362,62950.10,0.0000090000,62923.50,0.0000610000,62936.00,0.0000742920,62877.00,-0.0000180000
2026-06-19 08:00,62593.69,0.0000198400,62598.30,0.0000324497,62593.30,-0.0000050000,62594.50,0.0000380000,62592.40,0.0000200000,62603.20,0.0000710805,62617.30,0.0000010000,62593.40,0.0000340000,62598.00,0.0000899814,62554.20,-0.0000190000
2026-06-19 16:00,63193.00,0.0000282300,63187.70,-0.0000049910,63184.90,0.0000060000,63187.90,0.0000110000,63193.10,0.0000270000,63181.90,-0.0000625825,63212.30,-0.0000240000,63185.70,0.0000260000,63183.00,0.0000799254,63152.00,-0.0000350000
2026-06-20 00:00,63512.60,0.0000581400,63510.40,0.0000205882,63512.80,0.0000160000,63510.90,0.0000420000,63512.50,0.0000590000,63519.70,0.0000125977,63534.50,0.0000010000,63511.80,0.0000610000,63513.00,0.0000969328,63473.10,-0.0000180000
2026-06-20 08:00,63624.90,0.0000263300,63622.70,-0.0000188323,63622.10,-0.0000310000,63622.90,-0.0000050000,63621.30,0.0000260000,63609.00,-0.0000823226,63643.60,-0.0000310000,63620.60,0.0000260000,63618.00,0.0000804341,63579.30,-0.0000600000
2026-06-20 16:00,64129.20,0.0000398500,64129.80,0.0000020837,64129.90,0.0000050000,64137.90,0.0000330000,64130.00,0.0000380000,64115.20,-0.0000295449,64161.20,-0.0000090000,64124.00,0.0000450000,64121.00,0.0000605680,64098.00,-0.0000410000
2026-06-21 00:00,64275.97,0.0000077800,64261.60,-0.0000088262,64259.50,0.0000020000,64265.60,0.0000330000,64270.00,0.0000070000,64278.60,0.0000144454,64286.90,-0.0000590000,64267.10,0.0000100000,64276.00,0.0000659162,64224.00,-0.0000060000
2026-06-21 08:00,64171.32,0.0000303400,64165.10,-0.0000149223,64160.00,-0.0000530000,64160.10,0.0000010000,64169.90,0.0000300000,64167.50,-0.0000185321,64182.60,-0.0000520000,64170.10,-0.0000530000,64160.00,0.0000583798,64111.10,-0.0000060000
2026-06-21 16:00,64200.30,0.0000418900,64191.70,-0.0000119152,64195.60,-0.0000360000,64190.40,0.0000110000,64197.70,0.0000410000,64185.70,-0.0000525202,64216.70,-0.0000100000,64195.20,-0.0000370000,64186.00,-0.0000318679,64137.10,-0.0000320000
2026-06-22 00:00,63287.10,0.0000657200,63278.90,-0.0000288483,63279.90,0.0000110000,63289.00,0.0000230000,63287.10,0.0000650000,63273.70,-0.0000788553,63311.90,-0.0000540000,63278.40,0.0000660000,63270.00,-0.0000514748,63226.90,-0.0000740000
